spine,title,year,director,boxset,movie_id,imdb_rating,metascore
NA,No Regrets for Our Youth,1946,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,no-regrets-for-our-youth-1946,7.1,NA
NA,One Wonderful Sunday,1947,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,one-wonderful-sunday-1947,7.2,NA
NA,Scandal,1950,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,scandal-1950,7.2,NA
NA,The Idiot,1951,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,the-idiot-1951,7.1,NA
NA,I Live in Fear,1955,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,i-live-in-fear-1955,7.3,NA
NA,Madadayo,1993,Akira Kurosawa,AK 100: 25 Films by Akira Kurosawa,madadayo-1993,7.3,79
NA,Murderous Maids,2000,Jean-Pierre Denis,10 Years of Rialto Pictures,murderous-maids-2000,6.8,78
NA,Crisis,1946,Ingmar Bergman,Ingmar Bergman's Cinema,crisis-1946,6.4,NA
NA,A Ship to India,1947,Ingmar Bergman,Ingmar Bergman's Cinema,a-ship-to-india-1947,6.4,NA
NA,Port of Call,1948,Ingmar Bergman,Ingmar Bergman's Cinema,port-of-call-1948,6.6,NA
NA,Thirst,1949,Ingmar Bergman,Ingmar Bergman's Cinema,thirst-1949,6.5,NA
NA,To Joy,1950,Ingmar Bergman,Ingmar Bergman's Cinema,to-joy-1950,7.2,NA
NA,Waiting Women,1952,Ingmar Bergman,Ingmar Bergman's Cinema,waiting-women-1952,NA,NA
NA,A Lesson in Love,1954,Ingmar Bergman,Ingmar Bergman's Cinema,a-lesson-in-love-1954,7,NA
NA,Dreams,1955,Ingmar Bergman,Ingmar Bergman's Cinema,dreams-1955,7,NA
NA,Brink of Life,1958,Ingmar Bergman,Ingmar Bergman's Cinema,brink-of-life-1958,7.3,NA
NA,The Devil's Eye,1960,Ingmar Bergman,Ingmar Bergman's Cinema,the-devils-eye-1960,7.1,NA
NA,All These Women,1964,Ingmar Bergman,Ingmar Bergman's Cinema,all-these-women-1964,5.4,NA
NA,Hour of the Wolf,1968,Ingmar Bergman,Ingmar Bergman's Cinema,hour-of-the-wolf-1968,7.5,NA
NA,The Rite,1969,Ingmar Bergman,Ingmar Bergman's Cinema,the-rite-1969,7,NA
NA,The Passion of Anna,1969,Ingmar Bergman,Ingmar Bergman's Cinema,the-passion-of-anna-1969,7.6,NA
NA,Fårö Document,1970,Ingmar Bergman,Ingmar Bergman's Cinema,fårö-document-1970,6.7,NA
NA,The Touch,1971,Ingmar Bergman,Ingmar Bergman's Cinema,the-touch-1971,6.3,NA
NA,The Serpent's Egg,1977,Ingmar Bergman,Ingmar Bergman's Cinema,the-serpents-egg-1977,6.6,NA
NA,Fårö Document 1979,1979,Ingmar Bergman,Ingmar Bergman's Cinema,fårö-document-1979-1979,6.7,NA
NA,From the Life of the Marionettes,1980,Ingmar Bergman,Ingmar Bergman's Cinema,from-the-life-of-the-marionettes-1980,7.2,NA
NA,After the Rehearsal,1984,Ingmar Bergman,Ingmar Bergman's Cinema,after-the-rehearsal-1984,7.1,NA
NA,Saraband,2003,Ingmar Bergman,Ingmar Bergman's Cinema,saraband-2003,7.5,80
NA,Varda by Agnès,2019,Agnès Varda,The Complete Films of Agnès Varda,varda-by-agnès-2019,7.8,NA
NA,Les 3 Boutons,2015,Agnès Varda,The Complete Films of Agnès Varda,les-3-boutons-2015,6.1,NA
NA,"O Seasons, O Castles",1958,Agnès Varda,The Complete Films of Agnès Varda,o-seasons-o-castles-1958,NA,NA
NA,Along the Coast,1958,Agnès Varda,The Complete Films of Agnès Varda,along-the-coast-1958,7.4,NA
NA,Fiancés on the Bridge,1962,Agnès Varda,The Complete Films of Agnès Varda,fiancés-on-the-bridge-1962,NA,NA
NA,Diary of a Pregnant Woman,1958,Agnès Varda,The Complete Films of Agnès Varda,diary-of-a-pregnant-woman-1958,NA,NA
NA,The So-Called Caryatids,1984,Agnès Varda,The Complete Films of Agnès Varda,the-socalled-caryatids-1984,NA,NA
NA,"You've Got Beautiful Stairs, You Know...",1986,Agnès Varda,The Complete Films of Agnès Varda,youve-got-beautiful-stairs-you-know-1986,6.4,NA
NA,Daguerréotypes,1975,Agnès Varda,The Complete Films of Agnès Varda,daguerréotypes-1975,7.6,NA
NA,The Vanishing Lion,2003,Agnès Varda,The Complete Films of Agnès Varda,the-vanishing-lion-2003,NA,NA
NA,The Creatures,1966,Agnès Varda,The Complete Films of Agnès Varda,the-creatures-1966,6.4,NA
NA,Elsa the Rose,1966,Agnès Varda,The Complete Films of Agnès Varda,elsa-the-rose-1966,NA,NA
NA,Uncle Yanco,1967,Agnès Varda,The Complete Films of Agnès Varda,uncle-yanco-1967,7.4,NA
NA,Black Panthers,1968,Agnès Varda,The Complete Films of Agnès Varda,black-panthers-1968,7.4,NA
NA,Lions Love,1969,Agnès Varda,The Complete Films of Agnès Varda,lions-love-1969,5.9,NA
NA,Mur Murs,1981,Agnès Varda,The Complete Films of Agnès Varda,mur-murs-1981,7.4,NA
NA,Documenteur,1981,Agnès Varda,The Complete Films of Agnès Varda,documenteur-1981,6.9,NA
NA,Women Reply,1975,Agnès Varda,The Complete Films of Agnès Varda,women-reply-1975,6.9,NA
NA,The Pleasure of Love in Iran,1976,Agnès Varda,The Complete Films of Agnès Varda,the-pleasure-of-love-in-iran-1976,6.4,NA
NA,"Seven Rooms, Kitchen, Bathroom, for Sale",1984,Agnès Varda,The Complete Films of Agnès Varda,seven-rooms-kitchen-bathroom-for-sale-1984,NA,NA
NA,Jane B. by Agnès V.,1988,Agnès Varda,The Complete Films of Agnès Varda,jane-b-by-agnès-v-1988,NA,NA
NA,Kung-Fu Master!,1988,Agnès Varda,The Complete Films of Agnès Varda,kungfu-master-1988,6.9,NA
NA,Jacquot de Nantes,1991,Agnès Varda,The Complete Films of Agnès Varda,jacquot-de-nantes-1991,NA,NA
NA,The Young Girls Turn 25,1993,Agnès Varda,The Complete Films of Agnès Varda,the-young-girls-turn-25-1993,7,76
NA,The World of Jacques Demy,1995,Agnès Varda,The Complete Films of Agnès Varda,the-world-of-jacques-demy-1995,7.4,75
NA,One Hundred and One Nights,1995,Agnès Varda,The Complete Films of Agnès Varda,one-hundred-and-one-nights-1995,6.5,NA
NA,The Gleaners and I,2000,Agnès Varda,The Complete Films of Agnès Varda,the-gleaners-and-i-2000,NA,NA
NA,The Gleaners and I: Two Years Later,2002,Agnès Varda,The Complete Films of Agnès Varda,the-gleaners-and-i-two-years-later-2002,7.1,NA
NA,Faces Places,2017,Agnès Varda,The Complete Films of Agnès Varda,faces-places-2017,7.8,94
NA,Hello Cubans,1963,Agnès Varda,The Complete Films of Agnès Varda,hello-cubans-1963,NA,NA
NA,Ulysse,1983,Agnès Varda,The Complete Films of Agnès Varda,ulysse-1983,7.4,NA
NA,"Ydessa, the Bears and etc.",2004,Agnès Varda,The Complete Films of Agnès Varda,ydessa-the-bears-and-etc-2004,7.1,NA
NA,Agnès Varda: From Here to There,2011,Agnès Varda,The Complete Films of Agnès Varda,agnès-varda-from-here-to-there-2011,8,NA
NA,The Beaches of Agnès,2008,Agnès Varda,The Complete Films of Agnès Varda,the-beaches-of-agnès-2008,8,86
NA,The Swindle,1955,Federico Fellini,Essential Fellini,the-swindle-1955,7.5,NA
NA,Intervista,1987,Federico Fellini,Essential Fellini,intervista-1987,7,83
NA,As Tears Go By,1988,Wong Kar-wai,World of Wong Kar-wai,as-tears-go-by-1988,7,67
NA,Days of Being Wild,1990,Wong Kar-wai,World of Wong Kar-wai,days-of-being-wild-1990,7.4,93
NA,Fallen Angels,1995,Wong Kar-wai,World of Wong Kar-wai,fallen-angels-1995,7.5,71
NA,Happy Together,1997,Wong Kar-wai,World of Wong Kar-wai,happy-together-1997,7.7,70
NA,2046,2004,Wong Kar-wai,World of Wong Kar-wai,2046-2004,7.4,78
NA,Accattone,1961,Pier Paolo Pasolini,Pasolini 101,accattone-1961,7.6,NA
NA,Love Meetings,1964,Pier Paolo Pasolini,Pasolini 101,love-meetings-1964,7.5,NA
NA,The Gospel According to St. Matthew,1964,Pier Paolo Pasolini,Pasolini 101,the-gospel-according-to-st-matthew-1964,7.6,NA
NA,The Hawks and the Sparrows,1966,Pier Paolo Pasolini,Pasolini 101,the-hawks-and-the-sparrows-1966,7.2,NA
NA,Oedipus Rex,1967,Pier Paolo Pasolini,Pasolini 101,oedipus-rex-1967,7.2,NA
NA,Pigsty,1969,Pier Paolo Pasolini,Pasolini 101,pigsty-1969,6.6,NA
NA,Medea,1969,Pier Paolo Pasolini,Pasolini 101,medea-1969,6.9,NA
